Devices
1000
,,FP1 - New - Force,,,FP1 - New - Moment,,,FP1 - New - CoP,,,FP2 - Old - Force,,,FP2 - Old - Moment,,,FP2 - Old - CoP,,,Analog EMG - Voltage,,,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,4,5,6,7,8,9,10
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V
1,0,-2.96364,-0.205195,-575.852,311191,417325,768.716,858.709,-797.401,-2,-0.206301,0.38434,98.0209,-1745.29,33.638,13.8845,225.657,234.195,-3,-0.0527954,-0.00994873,0.0341187,0.00250244,0.0117188,0.00115967,-0.000732422,0.00274658,0.00311279,0.00665283
1,1,-2.8813,-0.269278,-575.363,312545,417478,951.816,859.591,-800.214,-2,-0.199433,0.370031,93.5018,-1886.14,32.2269,13.2331,225.655,231.828,-3,-0.0958252,-0.0108643,0.0626831,0.0108643,0.027771,0.000488281,0,0.00262451,0.00427246,0.00476074
1,2,-2.6542,-0.453823,-575.87,311946,416955,665.493,858.044,-798.695,-2,-0.234597,0.428579,104.663,-3044.34,36.6717,14.8087,225.65,222.913,-3,-0.0794678,-0.00286865,0.0795898,0.0177612,0.010437,0.00146484,0.000671387,0.00164795,0.00317383,0.00579834
1,3,-3.16624,-0.489407,-576.242,312824,416277,345.412,856.399,-799.868,-2,-0.210599,0.392172,99.9356,-1800.38,34.3091,14.158,225.657,233.985,-3,-0.0369873,0.00567627,0.0757446,0.020752,0.013916,0.000305176,0.000305176,0.00238037,0.0043335,0.00512695
1,4,-2.60997,-0.616724,-575.174,312090,416740,1019.06,858.546,-799.6,-2,-0.217079,0.395556,95.9637,-2960.06,33.7288,13.5626,225.649,221.154,-3,-0.00787354,0.010376,0.0493774,0.00311279,0.0168457,0.000488281,0.00152588,0.00292969,0.00286865,0.00494385
1,5,-2.78266,-0.166765,-576.233,312872,416312,880.748,856.472,-799.961,-2,-0.245703,0.441491,103.646,-4123.02,37.0213,14.6391,225.643,212.22,-3,-0.00238037,0.00762939,0.0617065,0.0197144,-0.00970459,0.000610352,0.0010376,0.00219727,0.00341797,0.00390625
1,6,-2.86674,-0.123138,-575.202,313353,416204,725.761,857.579,-801.77,-2,-0.228291,0.41733,102.051,-2932.49,35.733,14.4365,225.65,223.264,-3,-0.0115967,-0.000793457,0.0518188,0.0114746,-0.000488281,0.00012207,0.000915527,0.00219727,0.00402832,0.00372314
1,7,-2.81165,-0.301079,-575.52,312349,415281,843.577,855.576,-799.725,-2,-0.219841,0.404831,100.648,-2453.48,34.9617,14.2457,225.653,227.623,-3,-0.0393677,0.00830078,0.0397339,0.0106201,0.012207,0.000427246,0.000976563,0.00128174,0.00402832,0.00640869
1,8,-3.2561,-0.530051,-574.692,313358,416568,441.563,858.855,-802.263,-2,-0.216014,0.399729,100.467,-2165.17,34.7178,14.2261,225.654,230.449,-3,-0.0199585,0.013916,0.0213013,0.0137329,0.0285645,-0.000305176,0.000732422,0.00170898,0.00280762,0.00592041
1,9,-2.59249,-0.435426,-576.379,311923,415195,782.642,854.351,-798.177,-2,-0.226191,0.414647,102.047,-2759.36,35.6212,14.4397,225.651,224.96,-3,-0.00500488,-0.0057373,0.0169678,-0.00213623,0.0455322,0.00238037,0.000549316,0.00286865,0.00280762,0.00518799
2,0,-2.68462,-0.366819,-574.639,311700,415924,654.534,857.8,-799.427,-2,-0.210553,0.392539,100.282,-1742.2,34.3871,14.209,225.657,234.627,-3,0.00268555,-0.00305176,-0.0010376,-0.00750732,0.0705566,0.000915527,-0.00238037,0.0020752,0.00427246,0.00830078
2,1,-2.82473,-0.263453,-575.192,312832,416468,734.401,858.05,-800.874,-2,-0.215075,0.395337,97.8656,-2495.76,34.0646,13.8457,225.652,226.498,-3,-0.0286255,0.0201416,-0.0115356,-0.00726318,0.0760498,-6.10352e-005,0.000305176,0.0032959,0.00189209,0.00671387
2,2,-3.17444,-0.345396,-575.563,313555,416678,614.551,857.948,-801.78,-2,-0.224844,0.417822,106.029,-2022.89,36.4747,15.0273,225.656,232.921,-3,-0.0552979,0.0324097,-0.0234375,0.0145874,0.0639038,0.000732422,0.00140381,0.00268555,0.00396729,0.00695801
2,3,-3.02369,-0.700274,-575.875,312353,415217,584.447,855.02,-799.397,-2,-0.217883,0.404246,102.203,-2047.36,35.2195,14.4778,225.655,231.968,-3,-0.0129395,0.0192261,-0.0324707,0.00970459,0.0449219,0.00170898,0.000305176,0.00250244,0.00384521,0.00671387
2,4,-2.82418,-0.367067,-576.766,313415,415971,1079.03,855.213,-800.401,-2,-0.211802,0.386899,94.3935,-2769.83,33.086,13.3415,225.65,222.657,-3,0.0336914,0.0189819,-0.0214233,0.015625,0.0443115,0.00140381,0.000671387,0.00292969,0.00219727,0.00476074
2,5,-2.90131,-0.47656,-574.664,312725,415669,827.543,857.324,-801.188,-2,-0.201591,0.380877,100.09,-1030.68,33.8701,14.1972,225.662,241.703,-3,0.0530396,0.0123901,-0.00701904,0.0215454,0.0250244,0.00170898,-0.00012207,0.00158691,-0.00476074,0.00280762
2,6,-2.49446,-0.692804,-575.338,312142,414468,721.157,854.389,-799.536,-2,-0.182428,0.337237,84.4569,-1898.51,29.2307,11.9352,225.654,229.521,-3,0.0756836,0.0090332,-0.010376,0.0186157,0.00274658,0.000366211,-0.000488281,0.0022583,0.00543213,0.00549316
2,7,-2.93083,-0.437222,-574.32,312939,414797,360.065,856.24,-801.886,-2,-0.215733,0.398731,99.9462,-2223.59,34.5822,14.1501,225.654,229.752,-3,0.0957642,0.0165405,-0.0067749,0.0132446,-0.0153198,0.000488281,0.000976563,0.000549316,0.0032959,0.00549316
2,8,-3.14801,-0.41101,-574.51,313758,414348,756.755,855.22,-803.131,-2,-0.218175,0.412707,108.788,-1038.01,36.7634,15.4447,225.662,242.458,-3,0.0904541,-0.00457764,-0.0233154,-0.000671387,-0.0314331,-0.000427246,-0.00012207,0.00250244,0.00537109,0.0043335
2,9,-2.97383,-0.454411,-575.031,313737,414341,679.16,854.555,-802.601,-2,-0.211626,0.393697,100.111,-1857.85,34.4039,14.1819,225.656,233.442,-3,0.0745239,-0.0180664,-0.0206909,-0.0128784,-0.0172119,0.00195313,0.000488281,0.00280762,0.00213623,0.00500488
3,0,-2.9697,-0.484408,-575.367,313541,413688,1057.21,852.998,-801.941,-2,-0.247866,0.455536,112.834,-2860.02,39.2681,15.985,225.652,226.653,-3,0.0476685,-0.0244141,-0.0172729,-0.020874,0.00311279,0.000793457,0.000305176,0.00189209,0.00360107,0.0055542
3,1,-3.57621,-0.475243,-574.331,313280,414253,350.208,855.28,-802.469,-2,-0.190979,0.3554,90.3656,-1678.82,31.0532,12.7877,225.656,233.422,-3,0.00256348,-0.0349731,0.0203857,-0.0130615,-0.0130615,0,0.000610352,0.00238037,0.00537109,0.00457764
3,2,-2.91999,-0.650998,-575.018,313628,413151,1177.07,852.501,-802.423,-2,-0.222773,0.403044,96.1487,-3402.26,34.0719,13.5794,225.646,216.615,-3,-0.0533447,-0.019043,0.020752,-0.000488281,-0.0336914,0.000976563,0.000488281,0.000915527,-0.000610352,0.00982666
3,3,-3.26881,-0.245005,-573.976,313383,413685,556.467,854.735,-802.986,-2,-0.214472,0.396908,99.7703,-2146.88,34.4749,14.1266,225.654,230.482,-3,-0.105713,-0.0227661,0.013916,0.0241089,-0.0606079,0.0010376,0.000244141,0.00292969,0.00402832,0.00512695
3,4,-2.97033,-0.251421,-575.221,314755,413579,920.272,852.991,-804.19,-2,-0.197606,0.363014,89.6861,-2333.82,31.2448,12.6758,225.652,225.978,-3,-0.107483,-0.0301514,0.0103149,0.0358276,-0.0375977,0.000549316,0.00109863,0.00128174,0.00506592,0.00488281
3,5,-2.88004,-0.450509,-574.495,313430,413685,850.143,854.085,-802.574,-2,-0.267342,0.49021,120.844,-3214.57,42.1544,17.1263,225.651,225.399,-3,-0.0947266,-0.0316772,0.0100098,0.022583,0.0296631,0.0010376,-6.10352e-005,0.00189209,0.00653076,0.00592041
3,6,-3.13688,-0.151369,-575.024,313654,413452,426.878,853.017,-802.463,-2,-0.222888,0.418303,108.451,-1480.93,36.9337,15.3866,225.659,238.345,-3,-0.0962524,-0.0162354,0.00408936,0.020813,0.067688,-0.000427246,0.000793457,0.00250244,0.00311279,0.00610352
3,7,-3.08566,-0.798844,-574.855,313779,413051,503.938,852.53,-802.84,-2,-0.224692,0.409327,99.2715,-3070.96,34.898,14.0347,225.648,221.065,-3,-0.0945435,0.010498,0.00585938,-0.000976563,0.0453491,0.00109863,0.0010376,0.00268555,0.00445557,0.00640869
3,8,-3.03964,-0.49975,-575.023,313601,412840,287.605,851.954,-802.372,-2,-0.23909,0.443472,112.123,-2245.4,38.6403,15.8965,225.655,231.974,-3,-0.0457153,-0.00622559,0.00109863,-0.0142212,-0.000183105,-0.000183105,-0.000671387,0.00311279,0.003479,0.00366211
3,9,-2.95661,-0.0427684,-575.88,313577,412429,821.641,850.172,-801.518,-2,-0.200177,0.369492,92.2904,-2137.88,31.9849,13.0537,225.653,228.835,-3,-0.0168457,-0.0112915,0.0145264,-0.0108032,-0.0646973,6.10352e-005,0.000488281,0.003479,0.00299072,0.0043335
4,0,-3.2175,-0.397762,-575.558,314177,412866,486.56,851.333,-802.866,-2,-0.234924,0.429209,104.837,-3044.1,36.7294,14.8337,225.65,222.964,-3,-0.00671387,-0.00384521,0.00170898,-0.00830078,-0.0714111,0.00183105,0.000671387,0.00146484,0.00408936,0.0067749
4,1,-3.48686,-0.209502,-575.399,314814,413220,807.027,852.146,-804.122,-2,-0.196543,0.369319,95.9216,-1267.23,32.6362,13.5939,225.66,238.789,-3,-0.0134888,0.0307617,-0.00421143,0.00610352,-0.0849609,-0.000854492,0.00183105,0.00268555,0.00402832,0.00341797
4,2,-3.69103,-0.210752,-574.834,313451,411959,1260.11,850.657,-802.29,-2,-0.197415,0.360217,87.6065,-2644.46,30.752,12.3706,225.649,221.814,-3,0.022644,0.0391846,0.00146484,0.00177002,-0.0853882,-0.000488281,0.0012207,0.00305176,0.00238037,0.00891113
4,3,-3.42902,-0.610156,-575.03,314013,412357,744.069,851.106,-803.081,-2,-0.209292,0.390716,100.106,-1665.49,34.2798,14.1854,225.658,235.363,-3,0.0640259,0.0265503,0.0043335,0.00640869,-0.0853882,0.000366211,-0.0010376,0.00317383,0.00506592,0.00628662
4,4,-3.11651,-0.500306,-573.997,314856,411411,898.658,850.747,-805.533,-2,-0.184025,0.346088,90.0048,-1159.9,30.6027,12.7474,225.66,239.113,-3,0.0799561,0.00390625,-0.00488281,0.00793457,-0.0570068,0.00244141,0.00109863,0.00244141,0.00170898,0.0119019
4,5,-3.13364,-0.307255,-574.849,313835,412896,865.991,852.268,-802.943,-2,-0.234879,0.430642,106.05,-2850.07,37.0085,15.012,225.651,225.125,-3,0.0753784,-0.00506592,-0.000244141,-0.0090332,-0.00744629,0.0010376,0.00177002,0.00128174,0.00439453,0.00579834
4,6,-3.20236,-0.372739,-575.551,314440,411242,794.123,848.518,-803.329,-2,-0.20971,0.389546,98.7209,-1917.47,33.9803,13.9811,225.656,232.577,-3,0.0576782,-0.0078125,0.0310059,-0.00177002,0.0527344,0.000183105,0.000793457,0.00250244,0.00744629,0.00366211
4,7,-3.375,-0.505053,-572.435,314914,411364,915.806,852.622,-807.131,-2,-0.209192,0.386118,96.4674,-2228.35,33.4299,13.651,225.653,228.9,-3,0.0331421,0.0022583,0.0357056,-0.00183105,0.0841064,0.0010376,0.000610352,0.00305176,0.00231934,0.00506592
4,8,-3.06877,-0.110493,-573.979,314413,410891,888.48,849.863,-804.778,-2,-0.217288,0.411147,108.44,-1019.25,36.6358,15.3952,225.662,242.601,-3,0.0250244,0.00299072,0.0186157,0.00738525,0.119385,0.000183105,-0.000244141,0.0020752,0.00292969,0.0088501
4,9,-3.40407,-0.70125,-574.498,313818,410642,291.723,848.785,-803.248,-2,-0.196162,0.363724,91.7624,-1888.52,31.6507,12.9835,225.655,231.42,-3,0.0471191,0.0043335,0.00494385,-0.00408936,0.140991,0.000305176,0.00164795,0.00262451,0.00317383,0.00335693
5,0,-3.58044,-0.246359,-574.518,314829,410423,387.128,848.378,-804.989,-2,-0.233746,0.420255,98.7702,-3898.85,35.259,13.9445,225.643,212.526,-3,0.0266724,-0.00109863,-0.00921631,-0.00543213,0.152527,0.00134277,0.000915527,0.00109863,0.00366211,0.0065918
5,1,-3.05497,-0.551189,-574.359,315374,410427,25.7818,848.581,-806.089,-2,-0.212002,0.396093,101.671,-1644.11,34.786,14.4104,225.658,235.829,-3,0.0244141,0.015625,-0.0228882,-0.00817871,0.137634,6.10352e-005,0.000549316,0.00360107,0.00360107,0.00445557
5,2,-3.5852,-0.299653,-574.006,314983,411055,190.193,850.117,-805.745,-2,-0.206424,0.372578,88.3181,-3278.32,31.3922,12.4587,225.645,214.881,-3,0.020874,0.0194092,-0.0298462,0.000610352,0.131714,0.0012207,0.000793457,0.00189209,0.00317383,0.00708008
5,3,-3.22568,-0.332202,-574.658,313829,409695,695.4,846.937,-803.114,-2,-0.272931,0.488836,113.925,-4763.03,40.8428,16.0995,225.642,210.192,-3,-0.00756836,0.0256348,-0.0380859,0.0213623,0.145386,0.000732422,0.00012207,0.00231934,0.00463867,0.00531006
5,4,-3.26205,0.0105429,-574.681,315234,408497,953.268,844.823,-805.537,-2,-0.198838,0.377998,100.605,-722.176,33.8443,14.2777,225.664,244.822,-3,-0.034668,0.0290527,-0.0412598,0.0356445,0.0960693,0,0.000915527,0.00299072,0.00213623,0.003479
5,5,-3.45219,-0.582565,-574.538,315561,410611,474.721,848.681,-806.242,-2,-0.213482,0.388619,94.0504,-2962.68,33.095,13.288,225.648,220.499,-3,-0.0780029,0.0145874,-0.0319824,0.0239258,0.0888672,0.0022583,0.000366211,0.00146484,0.00836182,0.00567627
5,6,-3.08503,-0.623416,-574.529,315502,409168,135.463,846.18,-806.149,-2,-0.223171,0.420367,109.838,-1286.66,37.2705,15.5899,225.661,240.286,-3,-0.0681152,0.0088501,-0.026123,-0.00604248,0.0714111,-0.00213623,-0.000183105,0.00128174,0.0032959,0.00134277
5,7,-3.13153,-0.334023,-571.726,314788,409469,368.414,850.197,-807.593,-2,-0.240446,0.446694,113.339,-2166.79,38.994,16.0727,225.656,232.882,-3,-0.043335,0.0120239,-0.0213013,0.0012207,0.0571899,0.00158691,0.000488281,0.00177002,0.00244141,0.00561523
5,8,-3.26837,-0.472984,-574.71,315925,409420,697.114,846.393,-806.712,-2,-0.231839,0.422502,102.578,-3143.38,36.0424,14.5074,225.649,221.356,-3,-0.0102539,0.0150146,0.00823975,-0.00140381,0.0402832,0.000915527,-0.0032959,0.00170898,0.00469971,0.00622559
5,9,-3.48747,-0.44852,-574.166,314913,409729,748.282,847.607,-805.47,-2,-0.188977,0.356247,93.1338,-1078.67,31.5902,13.1981,225.661,240.418,-3,-0.000793457,0.0152588,0.00372314,-0.00500488,0.0415649,-0.000793457,0.0012207,0.00317383,0.00549316,0.000732422
6,0,-3.40775,-0.178189,-574.514,315076,409972,981.935,847.597,-805.421,-2,-0.218097,0.390684,90.941,-3832.61,32.6165,12.8228,225.641,209.856,-3,0.00524902,0.00823975,0.0111694,-0.0032959,0.0395508,0.00457764,0.00115967,0.00183105,0.00268555,0.0057373
6,1,-3.42588,-0.0920339,-574.841,314581,408008,632.174,843.775,-804.249,-2,-0.202712,0.382734,100.439,-1068.67,34.0102,14.2464,225.661,241.36,-3,-0.00402832,0.0032959,0.032959,0.0238037,0.0213013,0.00134277,-0.000549316,0.00299072,0.00482178,0.00549316
6,2,-3.65786,0.093037,-572.618,315966,409070,860.2,848.385,-808.792,-2,-0.188508,0.353519,91.4001,-1311.89,31.163,12.9442,225.659,237.647,-3,-0.0217896,0.00488281,0.0525513,0.0106812,0.00598145,0.0010376,0.00146484,0.00366211,0.00274658,0.00268555
6,3,-3.70635,-0.316012,-573.479,315244,409815,774.586,848.612,-806.704,-2,-0.236419,0.432397,105.88,-3004.2,37.0502,14.9842,225.65,223.626,-3,0.00811768,-0.00500488,0.0628662,0.0228882,-0.00610352,0.000915527,0.000183105,0.00213623,0.0043335,0.00585938
6,4,-3.60424,-0.34535,-572.791,315853,408555,669.253,847.27,-808.427,-2,-0.162451,0.310863,83.7229,-360.53,28.0071,11.8638,225.665,247.694,-3,0.0363159,-0.00177002,0.0935669,0.0310669,-0.00756836,0.000732422,0.00128174,0.00268555,0.00396729,0.00738525
6,5,-3.68663,-0.51844,-574.525,315596,408196,573.141,844.493,-806.316,-2,-0.225871,0.419347,106.205,-2080.36,36.5696,15.0511,225.656,232.412,-3,0.0489502,0.0149536,0.085022,0.000488281,-0.0168457,0.0012207,0.000671387,0.000793457,0.00250244,0.00878906
6,6,-3.88634,-0.247845,-574.877,315681,409743,1275.11,846.749,-806.128,-2,-0.225595,0.421548,108.283,-1731.25,37.0375,15.3571,225.658,236.012,-3,0.0569458,0.0150757,0.0855713,-0.00427246,-0.0124512,-0.000244141,-0.000671387,0.00292969,0.0032959,0.00622559
6,7,-3.7185,-0.307497,-572.958,315664,407456,261.157,845.144,-807.937,-2,-0.187483,0.354126,92.9575,-982.726,31.4705,13.1749,225.661,241.428,-3,0.0760498,0.00836182,0.116882,-0.00775146,-0.0411377,0.000671387,0.00183105,0.00592041,0.00201416,0.00408936
6,8,-3.69336,-0.334349,-573.487,315927,408461,936.493,846.241,-807.888,-2,-0.26013,0.463542,106.621,-4849.97,38.4725,15.0498,225.639,206.512,-3,0.0630493,-0.0067749,0.106628,-0.00994873,-0.0479126,0.00158691,0.000244141,6.10352e-005,0.0043335,0.00848389
6,9,-3.5029,-0.24113,-573.859,317024,407358,167.632,843.857,-809.441,-2,-0.19931,0.381793,103.205,-353.109,34.4727,14.6589,225.666,248.579,-3,0.00311279,-0.0178223,0.079895,0.000549316,-0.0667114,-0.00140381,0.000488281,0.00213623,0.00372314,0.00299072
7,0,-3.39297,-0.284167,-573.861,316907,408818,636.517,846.399,-809.237,-2,-0.208624,0.379859,91.9612,-2888.58,32.3539,12.9899,225.648,220.589,-3,-0.0953979,-0.00408936,0.06073,6.10352e-005,-0.0690918,0.00177002,0.0010376,0.00280762,-0.000305176,0.00567627
7,1,-3.8158,-0.425813,-573.138,315886,408010,745.64,845.887,-808.151,-2,-0.236285,0.436696,109.518,-2422.1,37.8878,15.519,225.654,229.884,-3,-0.0957642,0.00256348,0.0303955,-0.00689697,-0.0458374,-6.10352e-005,6.10352e-005,-0.000305176,0.00445557,0.0057373
7,2,-3.63635,-0.569672,-572.983,316947,407222,1038.7,844.705,-810.152,-2,-0.194446,0.368768,97.65,-822.406,32.9269,13.8516,225.663,243.578,-3,-0.0626221,0.0022583,-0.00152588,-0.0126953,-0.0292358,0.000854492,0.00115967,0.00244141,0.00323486,0.0045166
7,3,-3.6014,-0.174309,-574.195,316809,407561,1159.95,843.797,-808.745,-2,-0.244124,0.445434,108.495,-3231.47,38.0635,15.3543,225.649,222.215,-3,-0.0474854,-0.0113525,-0.0366211,-0.0115967,-0.0169678,0.00134277,0.000366211,0.00109863,0.00396729,0.00628662
7,4,-3.53615,-0.201784,-574.181,316747,405611,1224.93,840.417,-808.65,-2,-0.212097,0.397492,102.711,-1488.79,35.0323,14.563,225.659,237.505,-3,-0.026001,-0.0132446,-0.0488281,-0.0186768,-0.0228882,-0.000183105,0.0010376,0.00183105,0.00274658,0.00378418
7,5,-3.85768,-0.142382,-573.149,316621,407439,978.18,844.878,-809.423,-2,-0.218476,0.395212,94.2339,-3347.17,33.4009,13.3059,225.646,216.48,-3,-0.0151978,-0.000488281,-0.0512695,-0.0326538,-0.0302124,0.00183105,0.00134277,0.000549316,0.0032959,0.00762939
7,6,-3.67021,-0.367652,-573.993,315731,406514,811.452,842.221,-807.061,-2,-0.241897,0.451315,115.594,-1932.85,39.594,16.4014,225.657,235.279,-3,-0.012207,-0.00585938,-0.0648804,-0.0257568,-0.0334473,0.000610352,-0.00012207,0.00256348,0.00421143,0.0065918
7,7,-4.10035,-0.207759,-572.478,317821,405929,820.956,843.074,-812.167,-2,-0.175197,0.330127,86.1748,-1030.48,29.2482,12.2008,225.661,240.042,-3,0.0281372,-0.00994873,-0.0666504,-0.0197754,-0.0548096,-6.10352e-005,0.00158691,0.00219727,0.00268555,0.003479
7,8,-3.41199,-0.0864499,-572.812,317331,406529,735.854,843.708,-810.989,-2,-0.225488,0.41162,100.313,-2973.34,35.1816,14.1862,225.649,222.359,-3,0.0309448,-0.0133667,-0.0858154,-0.010437,-0.0412598,0.0010376,0.000549316,0.00128174,0.00415039,0.00286865
7,9,-3.5888,-0.0248644,-573.487,316849,406164,1502.29,842.235,-809.495,-2,-0.259609,0.490333,128.972,-1298.95,43.6334,18.3346,225.662,241.928,-3,0.0254517,-0.0131226,-0.0766602,-0.00799561,-0.0178223,-0.000427246,0.000793457,0.00250244,0.00439453,0.00561523
8,0,-4.00914,-0.187187,-573.877,318354,405259,906.404,840.178,-811.743,-2,-0.193267,0.358748,90.7168,-1813,31.2553,12.8352,225.655,232.015,-3,-0.0107422,-0.00158691,-0.0440674,-0.00128174,-0.0283813,0.0020752,-6.10352e-005,0.00177002,0.00231934,0.00469971
8,1,-3.81146,-0.0744544,-574.373,317155,406769,1227.54,842.197,-809.176,-2,-0.236887,0.434059,106.747,-2906.83,37.2763,15.1107,225.651,224.769,-3,-0.0336914,0.00268555,-0.0386353,0.00860596,-0.026123,0.000671387,0.000549316,0.00305176,0.00628662,0.00579834
